date,option_name,option_type,bid,ask,mid,expiration,strike,underlying,moneyness,implied_volatility,delta
2026-01-06,C_20260114_1060,call,2.9160377595708216,2.974947613299525,2.9454926864351734,2026-01-14,1060.0,1000.0,1.06,0.2743499873816074,0.12412708986350302
2026-01-06,P_20260114_1060,put,61.64996351980048,62.8954173282813,62.27269042404089,2026-01-14,1060.0,1000.0,1.06,0.2743499873816074,-0.875872910136497
2026-01-06,C_20260114_1080,call,1.4707126827098769,1.5004240500373491,1.485568366373613,2026-01-14,1080.0,1000.0,1.08,0.2829156648813302,0.06824963195188884
2026-01-06,P_20260114_1080,put,79.99207100445336,81.60807243888677,80.80007172167007,2026-01-14,1080.0,1000.0,1.08,0.2829156648813302,-0.9317503680481112
2026-01-06,C_20260114_1100,call,0.746454293954947,0.7615341786813095,0.7539942363181282,2026-01-14,1100.0,1000.0,1.1,0.2929317760501237,0.036899824021978944
2026-01-06,P_20260114_1100,put,99.05524517721234,101.05636124139845,100.0558032093054,2026-01-14,1100.0,1000.0,1.1,0.2929317760501237,-0.9631001759780211
2026-01-06,C_20260115_0900,call,100.45537754503323,102.48477911159955,101.47007832831639,2026-01-15,900.0,1000.0,0.9,0.31392226604568574,0.965442667816337
2026-01-06,P_20260115_0900,put,0.8191762154147836,0.8357252298676076,0.8274507226411956,2026-01-15,900.0,1000.0,0.9,0.31392226604568574,-0.03455733218366297
2026-01-06,C_20260115_0920,call,81.41836502072105,83.06318047568512,82.24077274820309,2026-01-15,920.0,1000.0,0.92,0.29704180672135394,0.9365139984433587
2026-01-06,P_20260115_0920,put,1.5680258837774979,1.5997031743588614,1.5838645290681796,2026-01-15,920.0,1000.0,0.92,0.29704180672135394,-0.0634860015566413
2026-01-06,C_20260115_0940,call,63.07318249338793,64.34738820032506,63.710285346856494,2026-01-15,940.0,1000.0,0.94,0.28164167897591036,0.8854251128751154
2026-01-06,P_20260115_0940,put,3.0087055491196324,3.069487479404877,3.039096514262255,2026-01-15,940.0,1000.0,0.94,0.28164167897591036,-0.11457488712488462
2026-01-06,C_20260115_0960,call,46.004133296369226,46.933509726598906,46.468821511484066,2026-01-15,960.0,1000.0,0.96,0.2685659480131824,0.800597771618196
2026-01-06,P_20260115_0960,put,5.725518544776032,5.841185586084639,5.783352065430336,2026-01-15,960.0,1000.0,0.96,0.2685659480131824,-0.199402228381804
2026-01-06,C_20260115_0980,call,31.08155225066483,31.70946239714291,31.39550732390387,2026-01-15,980.0,1000.0,0.98,0.25878363693003514,0.6744213117490349
2026-01-06,P_20260115_0980,put,10.588799691746898,10.802714837034715,10.695757264390807,2026-01-15,980.0,1000.0,0.98,0.25878363693003514,-0.32557868825096514
2026-01-06,C_20260115_1000,call,19.238423406605534,19.627078424920796,19.432750915763165,2026-01-15,1000.0,1000.0,1.0,0.25310359253319076,0.515494704400455
2026-01-06,P_20260115_1000,put,18.531533040362632,18.905907445218446,18.71872024279054,2026-01-15,1000.0,1000.0,1.0,0.25310359253319076,-0.484505295599545
2026-01-06,C_20260115_1020,call,10.940572896817487,11.16159457150067,11.051083734159079,2026-01-15,1020.0,1000.0,1.02,0.25180880233340397,0.3529648803222171
2026-01-06,P_20260115_1020,put,30.019544723249904,30.626000172204446,30.322772447727175,2026-01-15,1020.0,1000.0,1.02,0.25180880233340397,-0.6470351196777828
2026-01-06,C_20260115_1040,call,5.827980541733476,5.945717522374556,5.886849032054016,2026-01-15,1040.0,1000.0,1.04,0.2545067772695287,0.21871321674426336
2026-01-06,P_20260115_1040,put,44.69281456084095,45.59569970348421,45.14425713216258,2026-01-15,1040.0,1000.0,1.04,0.2545067772695287,-0.7812867832557366
2026-01-06,C_20260115_1060,call,2.990476846820906,3.0508905204940557,3.020683683657481,2026-01-15,1060.0,1000.0,1.06,0.2603424434086355,0.12606170168507208
2026-01-06,P_20260115_1060,put,61.64117305860338,62.8864492820095,62.26381117030644,2026-01-15,1060.0,1000.0,1.06,0.2603424434086355,-0.873938298314928
2026-01-06,C_20260115_1080,call,1.5163279489286168,1.5469608367857604,1.5316443928571886,2026-01-15,1080.0,1000.0,1.08,0.2683587104263734,0.06969350562564168
2026-01-06,P_20260115_1080,put,79.9528863533864,81.56809617870734,80.76049126604687,2026-01-15,1080.0,1000.0,1.08,0.2683587104263734,-0.9303064943743583
2026-01-06,C_20260115_1100,call,0.7731574462772203,0.788776788626255,0.7809671174517376,2026-01-15,1100.0,1000.0,1.1,0.2777403384844321,0.03786688455835757
2026-01-06,P_20260115_1100,put,98.99557804341009,100.99548871095374,99.99553337718191,2026-01-15,1100.0,1000.0,1.1,0.2777403384844321,-0.9621331154416424
2026-01-06,C_20260116_0900,call,100.54446341886612,102.57566470005534,101.56006405946073,2026-01-16,900.0,1000.0,0.9,0.2992115986020402,0.9649126644743533
2026-01-06,P_20260116_0900,put,0.8376010997469289,0.8545223340852507,0.8460617169160898,2026-01-16,900.0,1000.0,0.9,0.2992115986020402,-0.03508733552564669
2026-01-06,C_20260116_0920,call,81.5217627811009,83.168667079709,82.34521493040495,2026-01-16,920.0,1000.0,0.92,0.28327054815287467,0.9357345442366994
2026-01-06,P_20260116_0920,put,1.5991924104455897,1.631499327828329,1.6153458691369593,2026-01-16,920.0,1000.0,0.92,0.28327054815287467,-0.06426545576330056
2026-01-06,C_20260116_0940,call,63.19681519155933,64.47351852876255,63.83516686016094,2026-01-16,940.0,1000.0,0.94,0.2687323264666678,0.8844312258301261
2026-01-06,P_20260116_0940,put,3.058536769368133,3.120325390971529,3.089431080169831,2026-01-16,940.0,1000.0,0.94,0.2687323264666678,-0.11556877416987388
2026-01-06,C_20260116_0960,call,46.15202574845143,47.084389904985805,46.61820782671862,2026-01-16,960.0,1000.0,0.96,0.25639082989314255,0.7996420932405075
2026-01-06,P_20260116_0960,put,5.798039274724024,5.915171381284106,5.856605328004065,2026-01-16,960.0,1000.0,0.96,0.25639082989314255,-0.2003579067594925
2026-01-06,C_20260116_0980,call,31.249473965815657,31.880776470175572,31.565125217995615,2026-01-16,980.0,1000.0,0.98,0.24715638391839362,0.6740310193202546
2026-01-06,P_20260116_0980,put,10.679779440552366,10.895532560563524,10.787656000557945,2026-01-16,980.0,1000.0,0.98,0.24715638391839362,-0.32596898067974545
2026-01-06,C_20260116_1000,call,19.408954399351362,19.801054488227148,19.605004443789255,2026-01-16,1000.0,1000.0,1.0,0.2417883108766691,0.5161767869215721
2026-01-06,P_20260116_1000,put,18.6235518225521,18.999785192704667,18.811668507628383,2026-01-16,1000.0,1000.0,1.0,0.2417883108766691,-0.4838232130784279
2026-01-06,C_20260116_1020,call,11.08963791488327,11.31367100407283,11.20165445947805,2026-01-16,1020.0,1000.0,1.02,0.2405523243729227,0.3546751625750766
2026-01-06,P_20260116_1020,put,30.088527286548036,30.696376322639914,30.392451804593975,2026-01-16,1020.0,1000.0,1.02,0.2405523243729227,-0.6453248374249234
2026-01-06,C_20260116_1040,call,5.940131697408174,6.060134357961874,6.000133027685024,2026-01-16,1040.0,1000.0,1.04,0.24308016960040532,0.22083876362919475
2026-01-06,P_20260116_1040,put,44.72331301753702,45.62681429061858,45.1750636540778,2026-01-16,1040.0,1000.0,1.04,0.24308016960040532,-0.7791612363708053
2026-01-06,C_20260116_1060,call,3.0653372645564403,3.1272632699010146,3.0963002672287274,2026-01-16,1060.0,1000.0,1.06,0.2485687557174583,0.12798222199801607
2026-01-06,P_20260116_1060,put,61.63281053314933,62.877917816647305,62.25536417489832,2026-01-16,1060.0,1000.0,1.06,0.2485687557174583,-0.872017778001984
2026-01-06,C_20260116_1080,call,1.5624553156639955,1.5940200695157933,1.5782376925898944,2026-01-16,1080.0,1000.0,1.08,0.25611816149383876,0.07113581033535381
2026-01-06,P_20260116_1080,put,79.91422053272072,81.52864923035145,80.72143488153608,2026-01-16,1080.0,1000.0,1.08,0.25611816149383876,-0.9288641896646462
2026-01-06,C_20260116_1100,call,0.8003020352417441,0.8164697531254158,0.80838589418358,2026-01-16,1100.0,1000.0,1.1,0.2649608347545739,0.03883874177006225
2026-01-06,P_20260116_1100,put,98.9363592007628,100.93507352805092,99.93571636440686,2026-01-16,1100.0,1000.0,1.1,0.2649608347545739,-0.9611612582299377
2026-01-07,C_20260108_0905,call,98.1267141321333,100.10907199338853,99.11789306276091,2026-01-08,905.0,1003.3130525468141,0.9020115882104236,0.9001714754671454,0.9677285613920785
2026-01-07,P_20260108_0905,put,0.7256877895676291,0.7403481489528337,0.7330179692602314,2026-01-08,905.0,1003.3130525468141,0.9020115882104236,0.9001714754671454,-0.03227143860792148
2026-01-07,C_20260108_0925,call,79.01967182733495,80.61602883394778,79.81785033064136,2026-01-08,925.0,1003.3130525468141,0.9219455459609303,0.8480576046925137,0.9393627843668704
2026-01-07,P_20260108_0925,put,1.4170741185544697,1.4457018785252673,1.4313879985398685,2026-01-08,925.0,1003.3130525468141,0.9219455459609303,0.8480576046925137,-0.060637215633129626
2026-01-07,C_20260108_0945,call,60.59406856656923,61.81819116387366,61.20612986522144,2026-01-08,945.0,1003.3130525468141,0.9418795037114368,0.8006103620981303,0.8876357763774348
2026-01-07,P_20260108_0945,put,2.7898994915739714,2.8462610974643545,2.818080294519163,2026-01-08,945.0,1003.3130525468141,0.9418795037114368,0.8006103620981303,-0.11236422362256515
2026-01-07,C_20260108_0965,call,43.475220022936455,44.35350729612709,43.91436365953177,2026-01-08,965.0,1003.3130525468141,0.9618134614619435,0.7605876526959908,0.7990504804159984
2026-01-07,P_20260108_0965,put,5.469479581726233,5.579974118730803,5.524726850228518,2026-01-08,965.0,1003.3130525468141,0.9618134614619435,0.7605876526959908,-0.20094951958400165
2026-01-07,C_20260108_0985,call,28.62432930315515,29.20259858200677,28.91346394258096,2026-01-08,985.0,1003.3130525468141,0.98174741921245,0.731121816491097,0.664480563253778
2026-01-07,P_20260108_0985,put,10.417017495730287,10.627462293623827,10.522239894677057,2026-01-08,985.0,1003.3130525468141,0.98174741921245,0.731121816491097,-0.335519436746222
2026-01-07,C_20260108_1005,call,17.06994879946379,17.414796249958012,17.242372524710902,2026-01-08,1005.0,1003.3130525468141,1.0016813769629567,0.7147408640138041,0.4947989942329644
2026-01-07,P_20260108_1005,put,18.661065625824087,19.038056850588212,18.84956123820615,2026-01-08,1005.0,1003.3130525468141,1.0016813769629567,0.7147408640138041,-0.5052010057670355
2026-01-07,C_20260108_1025,call,9.261194133278693,9.448288964254019,9.354741548766356,2026-01-08,1025.0,1003.3130525468141,1.021615334713463,0.7121832915920018,0.3254652086084874
2026-01-07,P_20260108_1025,put,30.650739593424092,31.269946453897305,30.9603430236607,2026-01-08,1025.0,1003.3130525468141,1.021615334713463,0.7121832915920018,-0.6745347913915126
2026-01-07,C_20260108_1045,call,4.686513403207028,4.781190441655655,4.733851922431342,2026-01-08,1045.0,1003.3130525468141,1.0415492924639698,0.7220079614311954,0.19199349747711192
2026-01-07,P_20260108_1045,put,45.874487497137615,46.801244820312114,46.337866158724864,2026-01-08,1045.0,1003.3130525468141,1.0415492924639698,0.7220079614311954,-0.8080065025228881
2026-01-07,C_20260108_1065,call,2.289322994596234,2.335571943982017,2.3124474692891255,2026-01-08,1065.0,1003.3130525468141,1.0614832502144764,0.7413808232418929,0.1051849674547497
2026-01-07,P_20260108_1065,put,63.275725722312224,64.55402321165187,63.91487446698204,2026-01-08,1065.0,1003.3130525468141,1.0614832502144764,0.7413808232418929,-0.8948150325452503
2026-01-07,C_20260108_1085,call,1.1121368933282607,1.1346043053146904,1.1233705993214755,2026-01-08,1085.0,1003.3130525468141,1.081417207964983,0.7672492262056662,0.05550605905391845
2026-01-07,P_20260108_1085,put,81.89696825482928,83.55145246199756,82.72421035841342,2026-01-08,1085.0,1003.3130525468141,1.081417207964983,0.7672492262056662,-0.9444939409460815
2026-01-07,C_20260108_1105,call,0.5475372740199537,0.5585986330910638,0.5530679535555088,2026-01-08,1105.0,1003.3130525468141,1.1013511657154895,0.7970779169241182,0.028983449879371844
2026-01-07,P_20260108_1105,put,101.13079726930638,103.17384367878734,102.15232047404686,2026-01-08,1105.0,1003.3130525468141,1.1013511657154895,0.7970779169241182,-0.9710165501206282
2026-01-07,C_20260109_0905,call,98.21625363009535,100.20042037009729,99.20833700009632,2026-01-09,905.0,1003.3130525468141,0.9020115882104236,0.6397874685495025,0.9671633145061029
2026-01-07,P_20260109_0905,put,0.7441286092860937,0.7591615104837925,0.7516450598849431,2026-01-09,905.0,1003.3130525468141,0.9020115882104236,0.6397874685495025,-0.032836685493897066
2026-01-07,C_20260109_0925,call,79.12434366285382,80.72281525200239,79.9235794574281,2026-01-09,925.0,1003.3130525468141,0.9219455459609303,0.6031227885034425,0.9385061050307052
2026-01-07,P_20260109_0925,put,1.4490760343216031,1.4783502976412315,1.4637131659814173,2026-01-09,925.0,1003.3130525468141,0.9219455459609303,0.6031227885034425,-0.061493894969294804
2026-01-07,C_20260109_0945,call,60.72087364876857,61.94755796490531,61.33421580683694,2026-01-09,945.0,1003.3130525468141,0.9418795037114368,0.5697555364208732,0.8865117790172585
2026-01-07,P_20260109_0945,put,2.8424634125133568,2.8998869157964546,2.8711751641549057,2026-01-09,945.0,1003.3130525468141,0.9418795037114368,0.5697555364208732,-0.11348822098274147
2026-01-07,C_20260109_0965,call,43.62929326954621,44.51069313357745,44.06999320156183,2026-01-09,965.0,1003.3130525468141,0.9618134614619435,0.5416175262659041,0.797953696301152
2026-01-07,P_20260109_0965,put,5.547740425567938,5.659815989720825,5.603778207644382,2026-01-09,965.0,1003.3130525468141,0.9618134614619435,0.5416175262659041,-0.20204630369884802
2026-01-07,C_20260109_0985,call,28.80083157637718,29.382666557718135,29.091749067047658,2026-01-09,985.0,1003.3130525468141,0.98174741921245,0.5208992363822049,0.6640661177591807
2026-01-07,P_20260109_0985,put,10.516136124676116,10.728583319114016,10.622359721895066,2026-01-09,985.0,1003.3130525468141,0.98174741921245,0.5208992363822049,-0.3359338822408193
2026-01-07,C_20260109_1005,call,17.24770517317245,17.596143661519363,17.421924417345906,2026-01-09,1005.0,1003.3130525468141,1.0016813769629567,0.5093664004341703,0.49567767916338495
2026-01-07,P_20260109_1005,put,18.759867113748417,19.13885432816758,18.949360720957998,2026-01-09,1005.0,1003.3130525468141,1.0016813769629567,0.5093664004341703,-0.504322320836615
2026-01-07,C_20260109_1025,call,9.412049652168028,9.602192069383543,9.507120860775785,2026-01-09,1025.0,1003.3130525468141,1.021615334713463,0.5075341552423175,0.32749236322557546
2026-01-07,P_20260109_1025,put,30.72106898502109,31.341696641284145,31.031382813152618,2026-01-09,1025.0,1003.3130525468141,1.021615334713463,0.5075341552423175,-0.6725076367744245
2026-01-07,C_20260109_1045,call,4.794965120258851,4.891833102486302,4.843399111372577,2026-01-09,1045.0,1003.3130525468141,1.0415492924639698,0.5143953032834463,0.19435229955852762
2026-01-07,P_20260109_1045,put,45.90084184538887,46.82813157963915,46.36448671251401,2026-01-09,1045.0,1003.3130525468141,1.0415492924639698,0.5143953032834463,-0.8056477004414724
2026-01-07,C_20260109_1065,call,2.3580589904383418,2.4056965458007324,2.381877768119537,2026-01-09,1065.0,1003.3130525468141,1.0614832502144764,0.5279682138666274,0.10717835057767144
2026-01-07,P_20260109_1065,put,63.260793107845295,64.5387889282058,63.89979101802555,2026-01-09,1065.0,1003.3130525468141,1.0614832502144764,0.5279682138666274,-0.8928216494223286
2026-01-07,C_20260109_1085,call,1.1524149199560385,1.1756960294500998,1.1640554747030691,2026-01-09,1085.0,1003.3130525468141,1.081417207964983,0.5461158585858363,0.056911823020380524
2026-01-07,P_20260109_1085,put,81.85200642964026,83.50558231710772,82.67879437337399,2026-01-09,1085.0,1003.3130525468141,1.081417207964983,0.5461158585858363,-0.9430881769796194
2026-01-07,C_20260109_1105,call,0.570206678985005,0.5817260058331869,0.5759663424090959,2026-01-09,1105.0,1003.3130525468141,1.1013511657154895,0.5670606520201348,0.029879665512258912
2026-01-07,P_20260109_1105,put,101.0666555809464,103.10840619874331,102.08753088984486,2026-01-09,1105.0,1003.3130525468141,1.1013511657154895,0.5670606520201348,-0.970120334487741
2026-01-07,C_20260110_0905,call,98.30593386042192,100.29191232224862,99.29892309133527,2026-01-10,905.0,1003.3130525468141,0.9020115882104236,0.5250407734161118,0.9665993201977394
2026-01-07,P_20260110_0905,put,0.762715803897234,0.778124203975966,0.7704200039366,2026-01-10,905.0,1003.3130525468141,0.9020115882104236,0.5250407734161118,-0.03340067980226058
2026-01-07,C_20260110_0925,call,79.22913037017227,80.82971886249899,80.02942461633563,2026-01-10,925.0,1003.3130525468141,0.9219455459609303,0.49525307981399264,0.9376560211876274
2026-01-07,P_20260110_0925,put,1.4811985891132147,1.5111217929336838,1.4961601910234492,2026-01-10,925.0,1003.3130525468141,0.9219455459609303,0.49525307981399264,-0.062343978812372636
2026-01-07,C_20260110_0945,call,60.847622125389876,62.07686701681189,61.46224457110088,2026-01-10,945.0,1003.3130525468141,0.9418795037114368,0.4681555059645237,0.8854035444962487
2026-01-07,P_20260110_0945,put,2.8949766197964824,2.9534609959539875,2.924218807875235,2026-01-10,945.0,1003.3130525468141,0.9418795037114368,0.4681555059645237,-0.1145964555037513
2026-01-07,C_20260110_0965,call,43.78291496628526,44.66741829893749,44.225166632611376,2026-01-10,965.0,1003.3130525468141,0.9618134614619435,0.4453106998014224,0.796880047636612
2026-01-07,P_20260110_0965,put,5.625555736157598,5.739203326787044,5.682379531472321,2026-01-10,965.0,1003.3130525468141,0.9618134614619435,0.4453106998014224,-0.20311995236338798
2026-01-07,C_20260110_0985,call,28.97640798546589,29.561789964970252,29.26909897521807,2026-01-10,985.0,1003.3130525468141,0.98174741921245,0.4284877473971216,0.6636662198470481
2026-01-07,P_20260110_0985,put,10.614335030804037,10.82876604152735,10.721550536165694,2026-01-10,985.0,1003.3130525468141,0.98174741921245,0.4284877473971216,-0.3363337801529519
2026-01-07,C_20260110_1005,call,17.424442062693064,17.77645099325252,17.600446527972792,2026-01-10,1005.0,1003.3130525468141,1.0016813769629567,0.41911109673687386,0.4965425993295755
2026-01-07,P_20260110_1005,put,18.85765538349677,19.238618118516904,19.048136751006837,2026-01-10,1005.0,1003.3130525468141,1.0016813769629567,0.41911109673687386,-0.5034574006704244
2026-01-07,C_20260110_1025,call,9.562396580047166,9.755576308937007,9.658986444492086,2026-01-10,1025.0,1003.3130525468141,1.021615334713463,0.4175958697434774,0.32948378259706634
2026-01-07,P_20260110_1025,put,30.79089617631665,31.41293448290891,31.10191532961278,2026-01-10,1025.0,1003.3130525468141,1.021615334713463,0.4175958697434774,-0.6705162174029337
2026-01-07,C_20260110_1045,call,4.903583571057784,5.002645865422589,4.953114718240187,2026-01-10,1045.0,1003.3130525468141,1.0415492924639698,0.4231291640617014,0.19668009242769913
2026-01-07,P_20260110_1045,put,45.927369442792745,46.85519508810169,46.39128226544722,2026-01-10,1045.0,1003.3130525468141,1.0415492924639698,0.4231291640617014,-0.8033199075723009
